"species","Type","Reitur","Year","Coverage"
"Andreaea rupestris","Mosar","R26","1976",10
"Andreaea rupestris","Mosar","R26","1997",6
"Andreaea rupestris","Mosar","R26","2006",5
"Andreaea rupestris","Mosar","R26","2011",0.5
"Andreaea rupestris","Mosar","R26","2014",0.5
"Andreaea rupestris","Mosar","R26","2017",0.5
"Hypnum","Mosar","R26","2020",11
"Hypnum","Mosar","R26","2023",10
"Hypnum","Mosar","R26","2011",6
"Hypnum","Mosar","R26","2014",11
"Hypnum","Mosar","R26","2017",12
"Pogonatum urnigerum","Mosar","R26","2011",0.5
"Pogonatum urnigerum","Mosar","R26","2017",6
"Polytrichum","Mosar","R26","2020",4
"Polytrichum","Mosar","R26","2023",9
"Polytrichum","Mosar","R26","2014",1
"Racomitrium fasciculare","Mosar","R26","2020",10
"Racomitrium fasciculare","Mosar","R26","2023",14
"Racomitrium fasciculare","Mosar","R26","1976",1
"Racomitrium fasciculare","Mosar","R26","1997",7
"Racomitrium fasciculare","Mosar","R26","2006",5
"Racomitrium fasciculare","Mosar","R26","2011",20
"Racomitrium fasciculare","Mosar","R26","2014",18
"Racomitrium fasciculare","Mosar","R26","2017",24
"Racomitrium heterostichum","Mosar","R26","1976",2
"Racomitrium heterostichum","Mosar","R26","1997",9
"Racomitrium heterostichum","Mosar","R26","2006",19
"Racomitrium heterostichum","Mosar","R26","2014",1
"Racomitrium lanuginosum","Mosar","R26","2020",0.5
"Racomitrium lanuginosum","Mosar","R26","2011",2
"Racomitrium lanuginosum","Mosar","R26","2014",2
"Racomitrium sudeticum","Mosar","R26","2020",0.5
"Racomitrium sudeticum","Mosar","R26","2023",1
"Racomitrium sudeticum","Mosar","R26","1976",1
"Racomitrium sudeticum","Mosar","R26","2006",2
"Racomitrium sudeticum","Mosar","R26","2011",1
"Schistidium flexipile","Mosar","R26","2006",2
"Schistidium frigidum","Mosar","R26","1976",1
"Schistidium frigidum","Mosar","R26","1997",1
"Dauður mosi","Mosar","R26","2023",4
"Dauður mosi","Mosar","R26","2011",11
"Cladonia furcata","Blað- og runnfléttur","R26","2023",0.1
"Cladonia pocillum","Blað- og runnfléttur","R26","2020",0.5
"Cladonia pocillum","Blað- og runnfléttur","R26","2023",1
"Cladonia pocillum","Blað- og runnfléttur","R26","2017",0.5
"Peltigera polydactylon","Blað- og runnfléttur","R26","2020",0.5
"Peltigera polydactylon","Blað- og runnfléttur","R26","2023",3
"Peltigera polydactylon","Blað- og runnfléttur","R26","2011",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R26","2020",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R26","1976",22
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R26","1997",4
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R26","2006",12
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R26","2011",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R26","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R26","2020",0.01
"Candelariella vitellina","Hrúðurfléttur","R26","2023",0.1
"Candelariella vitellina","Hrúðurfléttur","R26","1976",0.5
"Candelariella vitellina","Hrúðurfléttur","R26","1997",0.5
"Candelariella vitellina","Hrúðurfléttur","R26","2006",0.5
"Candelariella vitellina","Hrúðurfléttur","R26","2011",0.5
"Candelariella vitellina","Hrúðurfléttur","R26","2014",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R26","2020",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R26","2023",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R26","1976",2
"Immersaria athroocarpa","Hrúðurfléttur","R26","1997",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R26","2006",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R26","2011",1
"Immersaria athroocarpa","Hrúðurfléttur","R26","2014",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R26","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R26","2020",4
"Lecanora intricata","Hrúðurfléttur","R26","2023",6
"Lecanora intricata","Hrúðurfléttur","R26","1976",0.5
"Lecanora intricata","Hrúðurfléttur","R26","1997",1
"Lecanora intricata","Hrúðurfléttur","R26","2006",1
"Lecanora intricata","Hrúðurfléttur","R26","2011",0.5
"Lecanora intricata","Hrúðurfléttur","R26","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R26","2017",1
"Lecanora polytropa","Hrúðurfléttur","R26","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R26","2017",0.5
"Lecidea (m. litlar svartar askh.)","Hrúðurfléttur","R26","2006",1
"Lecidea lapicida","Hrúðurfléttur","R26","2006",1
"Lecidea sp.","Hrúðurfléttur","R26","2006",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R26","2020",3
"Pertusaria aspergilla","Hrúðurfléttur","R26","2023",3
"Pertusaria aspergilla","Hrúðurfléttur","R26","1976",15
"Pertusaria aspergilla","Hrúðurfléttur","R26","1997",12
"Pertusaria aspergilla","Hrúðurfléttur","R26","2006",12
"Pertusaria aspergilla","Hrúðurfléttur","R26","2011",9
"Pertusaria aspergilla","Hrúðurfléttur","R26","2014",4
"Pertusaria aspergilla","Hrúðurfléttur","R26","2017",5
"Porpidia melinodes","Hrúðurfléttur","R26","1997",1
"Rhizocarpon geographicum","Hrúðurfléttur","R26","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R26","2023",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R26","1976",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R26","1997",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R26","2006",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R26","2011",1
"Rhizocarpon geographicum","Hrúðurfléttur","R26","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R26","1976",0.5
"Tremolecia atrata","Hrúðurfléttur","R26","1997",0.5
"Tremolecia atrata","Hrúðurfléttur","R26","2011",0.5
"Varicellaria lactea","Hrúðurfléttur","R26","2020",2
"Varicellaria lactea","Hrúðurfléttur","R26","2023",3
"Varicellaria lactea","Hrúðurfléttur","R26","1976",2
"Varicellaria lactea","Hrúðurfléttur","R26","1997",6
"Varicellaria lactea","Hrúðurfléttur","R26","2006",6
"Varicellaria lactea","Hrúðurfléttur","R26","2011",2
"Varicellaria lactea","Hrúðurfléttur","R26","2014",2
"Varicellaria lactea","Hrúðurfléttur","R26","2017",2
"Óaðgreindar tegundir","Hrúðurfléttur","R26","2020",7
"Óaðgreindar tegundir","Hrúðurfléttur","R26","2023",6
"Óaðgreindar tegundir","Hrúðurfléttur","R26","1976",5.5
"Óaðgreindar tegundir","Hrúðurfléttur","R26","1997",9
"Óaðgreindar tegundir","Hrúðurfléttur","R26","2011",4
"Andreaea rupestris","Mosar","R27","2020",0.5
"Andreaea rupestris","Mosar","R27","2023",0.5
"Andreaea rupestris","Mosar","R27","1997",0.5
"Andreaea rupestris","Mosar","R27","2006",0.05
"Andreaea rupestris","Mosar","R27","2011",0.5
"Andreaea rupestris","Mosar","R27","2014",0.5
"Andreaea rupestris","Mosar","R27","2017",0.5
"Racomitrium heterostichum","Mosar","R27","1976",1
"Racomitrium heterostichum","Mosar","R27","1997",0.5
"Racomitrium heterostichum","Mosar","R27","2006",1
"Umbilicaria cylindrica","Blað- og runnfléttur","R27","2020",0.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R27","1976",1.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R27","1997",2
"Umbilicaria cylindrica","Blað- og runnfléttur","R27","2006",2
"Umbilicaria proboscidea","Blað- og runnfléttur","R27","2020",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R27","2023",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R27","1997",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R27","2006",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R27","2011",2
"Umbilicaria proboscidea","Blað- og runnfléttur","R27","2014",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R27","2017",1
"Umbilicaria torrefacta","Blað- og runnfléttur","R27","2020",1
"Umbilicaria torrefacta","Blað- og runnfléttur","R27","2023",1
"Umbilicaria torrefacta","Blað- og runnfléttur","R27","1976",7
"Umbilicaria torrefacta","Blað- og runnfléttur","R27","1997",6
"Umbilicaria torrefacta","Blað- og runnfléttur","R27","2006",5
"Umbilicaria torrefacta","Blað- og runnfléttur","R27","2011",2
"Umbilicaria torrefacta","Blað- og runnfléttur","R27","2014",2
"Umbilicaria torrefacta","Blað- og runnfléttur","R27","2017",3
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R27","2020",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R27","1976",24
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R27","1997",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R27","2006",5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R27","2011",4
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R27","2014",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R27","2017",0.5
"Bellemerea subsorediza","Hrúðurfléttur","R27","2006",0.5
"Buellia aethalea","Hrúðurfléttur","R27","2006",1
"Calvitimela aglaea","Hrúðurfléttur","R27","2020",3
"Calvitimela aglaea","Hrúðurfléttur","R27","1997",7
"Calvitimela aglaea","Hrúðurfléttur","R27","2006",7
"Calvitimela aglaea","Hrúðurfléttur","R27","2011",7
"Calvitimela aglaea","Hrúðurfléttur","R27","2014",4
"Calvitimela aglaea","Hrúðurfléttur","R27","2017",7
"Candelariella vitellina","Hrúðurfléttur","R27","2020",0.5
"Candelariella vitellina","Hrúðurfléttur","R27","2006",0.5
"Candelariella vitellina","Hrúðurfléttur","R27","2011",0.5
"Candelariella vitellina","Hrúðurfléttur","R27","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R27","2017",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R27","2020",0.1
"Immersaria athroocarpa","Hrúðurfléttur","R27","1976",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R27","1997",1
"Immersaria athroocarpa","Hrúðurfléttur","R27","2006",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R27","2011",1
"Immersaria athroocarpa","Hrúðurfléttur","R27","2014",3
"Immersaria athroocarpa","Hrúðurfléttur","R27","2017",1
"Lecanora intricata","Hrúðurfléttur","R27","2020",0.1
"Lecanora intricata","Hrúðurfléttur","R27","2023",0.5
"Lecanora intricata","Hrúðurfléttur","R27","1976",0.5
"Lecanora intricata","Hrúðurfléttur","R27","2006",0.5
"Lecanora intricata","Hrúðurfléttur","R27","2011",0.5
"Lecanora intricata","Hrúðurfléttur","R27","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R27","2017",0.5
"Lecanora marginata","Hrúðurfléttur","R27","1976",3
"Lecanora marginata","Hrúðurfléttur","R27","1997",1
"Lecanora polytropa","Hrúðurfléttur","R27","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R27","1976",0.5
"Lecanora polytropa","Hrúðurfléttur","R27","1997",0.5
"Lecanora polytropa","Hrúðurfléttur","R27","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R27","2017",0.5
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R27","2020",1
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R27","2023",4
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R27","2006",1
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R27","2011",3
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R27","2014",2
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R27","2017",3
"Lecidea praenubila","Hrúðurfléttur","R27","2006",0.5
"Lecidea tesselata","Hrúðurfléttur","R27","1976",7
"Lecidea tesselata","Hrúðurfléttur","R27","1997",8
"Porpidia melinodes","Hrúðurfléttur","R27","2020",0.5
"Porpidia melinodes","Hrúðurfléttur","R27","2023",0.1
"Porpidia melinodes","Hrúðurfléttur","R27","1976",2
"Porpidia melinodes","Hrúðurfléttur","R27","1997",2
"Porpidia melinodes","Hrúðurfléttur","R27","2006",0.5
"Porpidia melinodes","Hrúðurfléttur","R27","2011",0.5
"Porpidia melinodes","Hrúðurfléttur","R27","2014",0.5
"Porpidia melinodes","Hrúðurfléttur","R27","2017",0.5
"Protoparmelia badia","Hrúðurfléttur","R27","2020",1
"Protoparmelia badia","Hrúðurfléttur","R27","1976",3
"Protoparmelia badia","Hrúðurfléttur","R27","2006",0.5
"Protoparmelia badia","Hrúðurfléttur","R27","2011",4
"Protoparmelia badia","Hrúðurfléttur","R27","2014",4
"Protoparmelia badia","Hrúðurfléttur","R27","2017",3
"Rhizocarpon geographicum","Hrúðurfléttur","R27","2020",6
"Rhizocarpon geographicum","Hrúðurfléttur","R27","2023",5
"Rhizocarpon geographicum","Hrúðurfléttur","R27","1976",2
"Rhizocarpon geographicum","Hrúðurfléttur","R27","1997",4
"Rhizocarpon geographicum","Hrúðurfléttur","R27","2006",4
"Rhizocarpon geographicum","Hrúðurfléttur","R27","2011",3
"Rhizocarpon geographicum","Hrúðurfléttur","R27","2014",6
"Rhizocarpon geographicum","Hrúðurfléttur","R27","2017",7
"Tephromela atra","Hrúðurfléttur","R27","2020",1
"Tephromela atra","Hrúðurfléttur","R27","2023",5
"Tephromela atra","Hrúðurfléttur","R27","1976",0.5
"Tephromela atra","Hrúðurfléttur","R27","2006",1
"Tephromela atra","Hrúðurfléttur","R27","2011",1
"Tephromela atra","Hrúðurfléttur","R27","2014",2
"Tephromela atra","Hrúðurfléttur","R27","2017",1
"Tremolecia atrata","Hrúðurfléttur","R27","2020",0.1
"Tremolecia atrata","Hrúðurfléttur","R27","2023",0.1
"Tremolecia atrata","Hrúðurfléttur","R27","1976",0.5
"Tremolecia atrata","Hrúðurfléttur","R27","1997",1
"Tremolecia atrata","Hrúðurfléttur","R27","2006",0.5
"Tremolecia atrata","Hrúðurfléttur","R27","2011",0.5
"Tremolecia atrata","Hrúðurfléttur","R27","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R27","2017",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R27","2020",30
"Óaðgreindar tegundir","Hrúðurfléttur","R27","2023",25
"Óaðgreindar tegundir","Hrúðurfléttur","R27","1976",2
"Óaðgreindar tegundir","Hrúðurfléttur","R27","1997",4
"Óaðgreindar tegundir","Hrúðurfléttur","R27","2011",14
"Óaðgreindar tegundir","Hrúðurfléttur","R27","2014",40
"Óaðgreindar tegundir","Hrúðurfléttur","R27","2017",25
"Deyjandi","Hrúðurfléttur","R27","2023",25
"Andreaea rupestris","Mosar","R30","2020",2
"Andreaea rupestris","Mosar","R30","2023",2
"Andreaea rupestris","Mosar","R30","1976",0.5
"Andreaea rupestris","Mosar","R30","1997",0.5
"Andreaea rupestris","Mosar","R30","2006",0.5
"Andreaea rupestris","Mosar","R30","2011",1
"Andreaea rupestris","Mosar","R30","2014",1
"Andreaea rupestris","Mosar","R30","2017",1
"Grimmia donniana","Mosar","R30","2020",0.5
"Grimmia donniana","Mosar","R30","2023",1
"Grimmia donniana","Mosar","R30","1976",0.5
"Grimmia donniana","Mosar","R30","1997",0.5
"Grimmia donniana","Mosar","R30","2006",0.5
"Grimmia donniana","Mosar","R30","2011",0.5
"Grimmia donniana","Mosar","R30","2014",0.5
"Hypnum cupressiforme","Mosar","R30","2020",3
"Hypnum cupressiforme","Mosar","R30","2023",4
"Hypnum cupressiforme","Mosar","R30","1997",0.5
"Hypnum cupressiforme","Mosar","R30","2006",0.5
"Hypnum cupressiforme","Mosar","R30","2011",1
"Hypnum cupressiforme","Mosar","R30","2017",2
"Racomitrium heterostichum","Mosar","R30","2020",1
"Racomitrium heterostichum","Mosar","R30","2023",0.5
"Racomitrium heterostichum","Mosar","R30","1976",0.5
"Racomitrium heterostichum","Mosar","R30","2006",1
"Racomitrium heterostichum","Mosar","R30","2011",1
"Racomitrium heterostichum","Mosar","R30","2014",2
"Racomitrium heterostichum","Mosar","R30","2017",2
"Racomitrium lanuginosum","Mosar","R30","2023",0.5
"Racomitrium lanuginosum","Mosar","R30","1976",0.5
"Racomitrium lanuginosum","Mosar","R30","1997",0.5
"Racomitrium lanuginosum","Mosar","R30","2006",0.5
"Racomitrium sudeticum","Mosar","R30","2020",1
"Racomitrium sudeticum","Mosar","R30","2023",8
"Racomitrium sudeticum","Mosar","R30","1997",0.5
"Racomitrium sudeticum","Mosar","R30","2006",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R30","1976",7
"Parmelia saxatilis","Blað- og runnfléttur","R30","1997",10
"Parmelia saxatilis","Blað- og runnfléttur","R30","2006",13
"Parmelia saxatilis","Blað- og runnfléttur","R30","2011",7
"Parmelia saxatilis","Blað- og runnfléttur","R30","2014",2
"Stereocaulon vesuvianum","Blað- og runnfléttur","R30","2020",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R30","2023",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R30","2011",2
"Stereocaulon vesuvianum","Blað- og runnfléttur","R30","2014",1
"Stereocaulon vesuvianum","Blað- og runnfléttur","R30","2017",0.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R30","2020",0.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R30","2006",0.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R30","2011",0.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R30","2014",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R30","2020",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R30","2023",2
"Umbilicaria proboscidea","Blað- og runnfléttur","R30","2006",2
"Umbilicaria proboscidea","Blað- og runnfléttur","R30","2011",2
