"species","Type","Reitur","1976","1997","2006","2011","2014","2017","2020","2023","1999"
"Porpidia melinodes","Hrúðurfléttur","R31",3,2,3,3,2,2,2,1,NA
"Protoparmelia badia","Hrúðurfléttur","R31",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R31",2,4,3,3,3,5,4,4,NA
"Tephromela atra","Hrúðurfléttur","R31",0.5,1,1,0.5,NA,0.5,0.5,NA,NA
"Tremolecia atrata","Hrúðurfléttur","R31",0.5,NA,1,1,0.5,1,1,0.5,NA
"Varicellaria lactea","Hrúðurfléttur","R31",3,3,3,3,2,4,NA,NA,NA
"Ógreind flétta","Hrúðurfléttur","R31",NA,NA,NA,3,NA,NA,NA,NA,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R31",10,3,4,16,22,25,10,8,NA
"Ber klöpp","Hrúðurfléttur","R31",NA,NA,NA,NA,NA,NA,2,1,NA
"Bartramia ithyphylla","Mosar","R32",0.5,1,2.5,3,2,1,1,1,NA
"Hypnum cupressiforme","Mosar","R32",7,5,15,22,29,28,35,47,NA
"Schistidium flexipile","Mosar","R32",0.5,0.5,1,NA,1,1,0.5,0.5,NA
"Tortula subulata","Mosar","R32",0.5,0.5,NA,0.5,NA,NA,0.5,NA,NA
"Parmelia saxatilis","Blað- og runnfléttur","R32",35,2,NA,NA,NA,NA,NA,NA,NA
"Xanthoria parietina","Blað- og runnfléttur","R32",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Athallia holocarpa","Hrúðurfléttur","R32",1,NA,NA,NA,NA,NA,NA,NA,NA
"Candelariella vitellina","Hrúðurfléttur","R32",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Lecanora polytropa","Hrúðurfléttur","R32",0.5,NA,0.5,0.5,0.5,0.5,NA,NA,NA
"Lepraria frigida","Hrúðurfléttur","R32",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Ochrolechia parella","Hrúðurfléttur","R32",4,4,4,4,2,2,2,2,NA
"Varicellaria lactea","Hrúðurfléttur","R32",NA,NA,NA,NA,NA,0.5,1,1,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R32",NA,2,1,1,1,0.5,0.5,0.1,NA
"litlar svartar askh., líkl. S.umbr.","Hrúðurfléttur","R32",NA,NA,5,0.5,NA,NA,NA,NA,NA
"Hvít, kannski Lecidea","Hrúðurfléttur","R32",NA,NA,3,3,2,NA,NA,NA,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R32",15,3,NA,NA,NA,1,NA,2,NA
"Ber klöpp","Hrúðurfléttur","R32",NA,NA,NA,38,13,45,40,30,NA
"Grimmia montana","Mosar","R33",NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA
"Homalothecium sericeum","Mosar","R33",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Hypnum cupressiforme","Mosar","R33",0.5,0.5,0.5,NA,NA,NA,NA,NA,NA
"Pterigynandrum filiforme","Mosar","R33",1,NA,NA,NA,NA,NA,NA,NA,NA
"mosi","Mosar","R33",NA,NA,NA,NA,NA,0.5,0.5,0.5,NA
"Parmelia saxatilis","Blað- og runnfléttur","R33",40,10,13,19,26,50,53,50,NA
"Ramalina subfarinacea","Blað- og runnfléttur","R33",20,1,6,5,3,10,15,17,NA
"Amandinea punctata","Hrúðurfléttur","R33",NA,NA,9,7,2,0.5,2,1,NA
"Aspicilia cinerea","Hrúðurfléttur","R33",8,12,NA,NA,10,13,9,9,NA
"Aspicilia sp.","Hrúðurfléttur","R33",NA,NA,15,13,NA,NA,1,NA,NA
"Calvitimela aglaea","Hrúðurfléttur","R33",1,NA,NA,NA,NA,NA,NA,NA,NA
"Candelariella sp.","Hrúðurfléttur","R33",NA,NA,1,1,1,1,NA,NA,NA
"Candelariella vitellina","Hrúðurfléttur","R33",0.5,0.5,1,0.5,NA,NA,1,1,NA
"Lecanora intricata","Hrúðurfléttur","R33",NA,NA,NA,NA,1,0.5,1,0.1,NA
"Lecanora polytropa","Hrúðurfléttur","R33",NA,NA,NA,NA,1,1,1,0.01,NA
"Lecanora sp.","Hrúðurfléttur","R33",NA,NA,1,1,3,NA,NA,NA,NA
"Lecidella meiococca","Hrúðurfléttur","R33",NA,NA,5,1,0.5,1,2,1,NA
"Lecidella scabra cf.","Hrúðurfléttur","R33",NA,NA,3,1,0.5,NA,NA,NA,NA
"Lepraria frigida","Hrúðurfléttur","R33",0.5,NA,NA,0.5,NA,NA,NA,NA,NA
"Lepraria neglecta","Hrúðurfléttur","R33",1,NA,NA,NA,NA,NA,NA,NA,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R33",1,NA,NA,NA,NA,NA,NA,NA,NA
"Rhizocarpon sp.","Hrúðurfléttur","R33",NA,NA,1,2,3,2,2,NA,NA
"Scoliciosporum umbrinum","Hrúðurfléttur","R33",3,NA,NA,NA,NA,NA,0.01,NA,NA
"Tephromela atra","Hrúðurfléttur","R33",0.5,NA,NA,0.5,NA,NA,0.5,NA,NA
"Verrucaria aethiobola","Hrúðurfléttur","R33",NA,NA,9,9,NA,NA,3,2,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R33",NA,1.5,NA,10,20,15,10,8,NA
"Ber klöpp","Hrúðurfléttur","R33",NA,NA,NA,1,0.5,1,NA,1,NA
"Andreaea rupestris","Mosar","R34",10,7,7,9,4,8,5,6,NA
"Racomitrium fasciculare","Mosar","R34",NA,NA,1,1,1,1,2,1,NA
"Racomitrium sp.","Mosar","R34",NA,NA,NA,0.5,NA,NA,NA,NA,NA
"Parmelia saxatilis","Blað- og runnfléttur","R34",NA,NA,NA,NA,NA,0.5,NA,NA,NA
"Sphaerophorus fragilis","Blað- og runnfléttur","R34",NA,NA,NA,NA,NA,NA,NA,0.5,NA
"Stereocaulon vesuvianum","Blað- og runnfléttur","R34",30,12,19,18,22,45,25,21,NA
"Aspicilia cinerea","Hrúðurfléttur","R34",15,13,23,23,10,20,2,0.5,NA
"Bellemerea subsorediza","Hrúðurfléttur","R34",NA,NA,1,NA,NA,NA,NA,NA,NA
"Lecanora intricata","Hrúðurfléttur","R34",NA,NA,NA,NA,NA,0.5,NA,NA,NA
"Lecanora marginata","Hrúðurfléttur","R34",NA,0.5,NA,NA,NA,NA,NA,NA,NA
"Lecanora polytropa","Hrúðurfléttur","R34",1,0.5,2,2,0.5,0.5,3,0.5,NA
"Lepraria sp.","Hrúðurfléttur","R34",NA,NA,NA,NA,NA,NA,1,NA,NA
"Pertusaria aspergilla","Hrúðurfléttur","R34",2,7,8,8,5,10,3,11,NA
"Tephromela atra","Hrúðurfléttur","R34",0.5,0.5,0.5,0.5,NA,0.5,0.5,0.5,NA
"Tremolecia atrata","Hrúðurfléttur","R34",NA,0.5,NA,NA,0.5,0.5,NA,NA,NA
"Litlar svartar askhirslur","Hrúðurfléttur","R34",NA,NA,2,NA,NA,NA,1,NA,NA
"Svart hrúður","Hrúðurfléttur","R34",NA,NA,NA,4,2,7,3,5,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R34",1.5,1,NA,5,7,10,20,13,NA
"Ber klöpp","Hrúðurfléttur","R34",NA,NA,NA,5,1,2,2,1,NA
"Andreaea rupestris","Mosar","R35",1,1,1,1,NA,0.5,1,1,NA
"Racomitrium fasciculare","Mosar","R35",NA,5,NA,NA,NA,NA,NA,NA,NA
"Racomitrium heterostichum","Mosar","R35",0.5,0.5,NA,NA,1,2,1,NA,NA
"Racomitrium sudeticum","Mosar","R35",10,0.5,14,8,8,11,12,17,NA
"Stereocaulon vesuvianum","Blað- og runnfléttur","R35",NA,0.5,0.5,0.5,1,0.5,0.5,0.5,NA
"Umbilicaria cylindrica","Blað- og runnfléttur","R35",13,12,8,7,6,10,10,17,NA
"Umbilicaria proboscidea","Blað- og runnfléttur","R35",NA,NA,NA,0.5,NA,NA,0.1,NA,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R35",7,3,7,8,1,3,3,2,NA
"Calvitimela aglaea","Hrúðurfléttur","R35",NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA
"Candelariella vitellina","Hrúðurfléttur","R35",0.5,NA,0.5,0.5,0.5,0.5,0.01,0.01,NA
"Immersaria athroocarpa","Hrúðurfléttur","R35",1,5,6,5,3,2,2,2,NA
"Lecanora intricata","Hrúðurfléttur","R35",0.5,0.5,NA,0.5,0.5,0.5,1,1,NA
"Lecanora polytropa","Hrúðurfléttur","R35",1,2,4,4,5,6,3,0.5,NA
"Lecidea lapicida","Hrúðurfléttur","R35",NA,NA,10,10,6,6,2,5,NA
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R35",20,6,4,NA,NA,NA,NA,NA,NA
"Lecidea sp.","Hrúðurfléttur","R35",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Protoparmelia badia","Hrúðurfléttur","R35",0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R35",3,4,5,4,3,5,7,10,NA
"Tephromela atra","Hrúðurfléttur","R35",0.5,0.5,1,2,1,1,3,2,NA
"Tremolecia atrata","Hrúðurfléttur","R35",0.5,0.5,0.5,0.5,0.5,0.5,0.1,0.1,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R35",0.5,3,NA,12,15,15,15,17,NA
"Ber klöpp","Hrúðurfléttur","R35",NA,NA,NA,6,3,3,2,1,NA
"Andreaea rupestris","Mosar","R36",10,10,8,5,9,1,0.5,0.5,NA
"Antitrichia curtipendula","Mosar","R36",NA,0.5,1,NA,NA,NA,NA,NA,NA
"Grimmia montana","Mosar","R36",3,3,12,13,3,15,8,11,NA
"Hypnum cupressiforme","Mosar","R36",NA,NA,0.5,1,2,6,3,3,NA
"Racomitrium fasciculare","Mosar","R36",NA,3,0.5,NA,NA,NA,NA,NA,NA
"Racomitrium heterostichum","Mosar","R36",3,NA,5,6,6,8,3,1,NA
"Racomitrium lanuginosum","Mosar","R36",1,1,NA,NA,NA,NA,NA,NA,NA
"Dauður mosi","Mosar","R36",NA,NA,NA,4,4,1,NA,NA,NA
"Ephebe lanata","Blað- og runnfléttur","R36",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Physcia caesia","Blað- og runnfléttur","R36",NA,NA,NA,NA,NA,NA,0.5,0.5,NA
"Stereocaulon vesuvianum","Blað- og runnfléttur","R36",NA,NA,0.5,0.5,NA,NA,NA,NA,NA
"Amygdalaria pelobotryon","Hrúðurfléttur","R36",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R36",15,3,7,5,0.5,0.5,2,2,NA
"Calvitimela aglaea","Hrúðurfléttur","R36",NA,2,3,2,0.5,NA,NA,NA,NA
"Candelariella vitellina","Hrúðurfléttur","R36",0.5,0.5,0.5,0.5,0.5,1,NA,0.01,NA
"Catillaria contristans","Hrúðurfléttur","R36",0.5,0.5,NA,NA,NA,NA,NA,NA,NA
"Flavoplaca citrina","Hrúðurfléttur","R36",NA,NA,NA,NA,NA,NA,6,2,NA
"Immersaria athroocarpa","Hrúðurfléttur","R36",0.5,1,NA,NA,0.5,0.5,NA,NA,NA
"Lecanora intricata","Hrúðurfléttur","R36",0.5,0.5,0.5,0.5,0.5,NA,0.5,NA,NA
"Lecanora marginata","Hrúðurfléttur","R36",5,3,NA,NA,NA,NA,NA,NA,NA
"Lecanora polytropa","Hrúðurfléttur","R36",0.5,0.5,0.5,NA,NA,NA,NA,0.01,NA
"Lecanora straminea","Hrúðurfléttur","R36",NA,NA,NA,NA,NA,NA,NA,1,NA
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R36",NA,3,5,3,1,0.5,NA,NA,NA
"Lecidea sp.","Hrúðurfléttur","R36",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Pertusaria aspergilla","Hrúðurfléttur","R36",NA,1,NA,NA,NA,NA,NA,NA,NA
"Pertusaria pseudocorallina cf.","Hrúðurfléttur","R36",NA,NA,3,2,NA,NA,NA,NA,NA
"Porpidia flavicunda","Hrúðurfléttur","R36",3,4,NA,NA,NA,NA,NA,NA,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R36",2,6,8,3,4,0.5,0.5,0.1,NA
"Rinodina sp.","Hrúðurfléttur","R36",NA,NA,NA,NA,NA,4,4,7,NA
"Tephromela atra","Hrúðurfléttur","R36",0.5,0.5,0.5,1,NA,NA,NA,NA,NA
"Tremolecia atrata","Hrúðurfléttur","R36",0.5,0.5,NA,NA,NA,NA,NA,NA,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R36",11.5,3.5,NA,6,16,20,NA,10,NA
"Ber klöpp","Hrúðurfléttur","R36",NA,NA,NA,12,14,7,NA,10,NA
"Andreaea rupestris","Mosar","R37",0.5,NA,0.5,0.5,0.5,0.5,0.5,NA,NA
"Bartramia ithyphylla","Mosar","R37",NA,1,NA,NA,NA,1,NA,NA,NA
"Frullania tamarisci","Mosar","R37",0.5,NA,1,NA,NA,NA,NA,NA,NA
"Grimmia montana","Mosar","R37",0.5,0.5,2,1,1,4,3,3,NA
"Hypnum cupressiforme","Mosar","R37",1,1,13,26,9,11,16,24,NA
"Orthotrichum rupestre","Mosar","R37",0.5,0.5,2,NA,NA,NA,NA,NA,NA
"Pogonatum urnigerum","Mosar","R37",0.5,NA,NA,NA,NA,0.5,NA,0.5,NA
"Racomitrium fasciculare","Mosar","R37",0.5,1,NA,NA,NA,NA,2,1,NA
"Racomitrium lanuginosum","Mosar","R37",NA,1,NA,NA,NA,NA,NA,NA,NA
"Schistidium confertum","Mosar","R37",1,1,NA,NA,NA,NA,NA,NA,NA
"Syntrichia ruralis","Mosar","R37",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Tortula muralis","Mosar","R37",NA,1,NA,NA,NA,NA,NA,NA,NA
"Parmelia saxatilis","Blað- og runnfléttur","R37",50,25,25,0.5,NA,NA,NA,NA,NA
"Physcia caesia","Blað- og runnfléttur","R37",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Scytinium lichenoides","Blað- og runnfléttur","R37",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Xanthoria candelaria","Blað- og runnfléttur","R37",NA,0.5,NA,NA,NA,NA,NA,NA,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R37",2,7,8,1,2,2,2,NA,NA
"Candelariella vitellina","Hrúðurfléttur","R37",0.5,0.5,0.05,0.5,0.5,0.5,0.1,NA,NA
"Lecanora intricata","Hrúðurfléttur","R37",NA,NA,0.5,0.5,0.5,0.5,0.1,2,NA
"Lecanora polytropa","Hrúðurfléttur","R37",0.5,1,1,0.5,1,1,1,0.1,NA
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R37",0.5,NA,0.5,0.5,1,0.5,0.5,NA,NA
"Lecidella euphoria-Porpidia?´07","Hrúðurfléttur","R37",NA,0.5,4,5,NA,NA,NA,NA,NA
"Ochrolechia parella","Hrúðurfléttur","R37",25,30,30,27,24,30,32,23,NA
"Porpidia tuberculosa","Hrúðurfléttur","R37",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R37",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA
"Rhizocarpon sp. (lavatum?)","Hrúðurfléttur","R37",NA,NA,0.5,NA,NA,NA,NA,0.5,NA
"Tephromela atra","Hrúðurfléttur","R37",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Tremolecia atrata","Hrúðurfléttur","R37",0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,NA
"Verrucaria sp.","Hrúðurfléttur","R37",NA,NA,NA,NA,NA,NA,NA,0.5,NA
"m. litlar svartar askhirslur","Hrúðurfléttur","R37",NA,NA,2,NA,1,1,3,NA,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R37",NA,NA,NA,5,11,25,7,7,NA
"Ber klöpp","Hrúðurfléttur","R37",NA,NA,NA,7,13,2,4,4,NA
"Andreaea rupestris","Mosar","R38",15,15,20,9,6,4,0.5,2,NA
"Antitrichia curtipendula","Mosar","R38",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Frullania tamarisci","Mosar","R38",NA,0.5,NA,NA,NA,NA,NA,NA,NA
"Grimmia montana","Mosar","R38",0.5,3,6,10,11,9,7,10,NA
"Hypnum cupressiforme","Mosar","R38",NA,1,NA,3,2,7,11,11,NA
"Racomitrium fasciculare","Mosar","R38",2,0.5,4,9,10,NA,NA,NA,NA
"Racomitrium heterostichum","Mosar","R38",NA,NA,1,NA,3,NA,0.5,NA,NA
"Racomitrium lanuginosum","Mosar","R38",1,NA,5,2,NA,NA,NA,NA,NA
"Racomitrium sudeticum","Mosar","R38",NA,0.5,0.5,NA,NA,NA,NA,NA,NA
"Dauður mosi","Mosar","R38",NA,NA,NA,NA,11,11,NA,NA,NA
"Ephebe lanata","Blað- og runnfléttur","R38",1,0.5,1,0.5,NA,NA,NA,NA,NA
"Physcia caesia","Blað- og runnfléttur","R38",NA,NA,NA,NA,NA,NA,1,1,NA
"Polychidium muscicola","Blað- og runnfléttur","R38",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Stereocaulon vesuvianum","Blað- og runnfléttur","R38",2,0.5,1,1,0.5,0.5,NA,NA,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R38",18,3,12,0.5,0.5,NA,2,NA,NA
"Calvitimela aglaea","Hrúðurfléttur","R38",0.5,1,0.5,0.5,NA,NA,NA,NA,NA
"Candelariella vitellina","Hrúðurfléttur","R38",NA,0.5,NA,0.5,NA,0.5,NA,0.5,NA
"Catillaria contristans","Hrúðurfléttur","R38",0.5,0.5,NA,NA,NA,NA,NA,NA,NA
"Flavoplaca citrina","Hrúðurfléttur","R38",NA,NA,NA,NA,NA,NA,0.5,NA,NA
"Immersaria athroocarpa","Hrúðurfléttur","R38",0.5,0.5,2,0.5,1,NA,NA,NA,NA
"Lecanora intricata","Hrúðurfléttur","R38",0.5,1,0.5,0.5,0.5,NA,0.1,0.5,NA
"Lecanora polytropa","Hrúðurfléttur","R38",NA,NA,0.5,0.5,NA,NA,NA,0.5,NA
"Lecidea confluens","Hrúðurfléttur","R38",3,3,NA,NA,NA,NA,NA,NA,NA
"Lecidea lapicida","Hrúðurfléttur","R38",NA,6,2,NA,NA,NA,NA,NA,NA
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R38",NA,NA,4,5,NA,NA,NA,NA,NA
"Lecidella meiococca","Hrúðurfléttur","R38",NA,NA,NA,NA,NA,NA,NA,8,NA
"Pertusaria aspergilla","Hrúðurfléttur","R38",3,6,5,NA,NA,NA,NA,NA,NA
"Placopsis gelida","Hrúðurfléttur","R38",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Protoparmelia badia","Hrúðurfléttur","R38",1,NA,NA,NA,NA,NA,NA,NA,NA
"Rhizocarpon expallescens","Hrúðurfléttur","R38",0.5,0.5,NA,NA,NA,NA,NA,NA,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R38",NA,5,5,4,4,0.5,NA,0.5,NA
"Rinodina","Hrúðurfléttur","R38",NA,NA,NA,NA,NA,NA,3,NA,NA
"Scoliciosporum umbrinum","Hrúðurfléttur","R38",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Tremolecia atrata","Hrúðurfléttur","R38",1,1,0.5,0.5,0.5,NA,NA,NA,NA
"hvítt þal m. svartar askhirslur","Hrúðurfléttur","R38",NA,NA,0.5,0.5,1,NA,NA,NA,NA
"grátt þal m kúptar vörtul askh.","Hrúðurfléttur","R38",NA,NA,0.5,13,NA,NA,NA,NA,NA
"svört m. litlar svartar askhirslur","Hrúðurfléttur","R38",NA,NA,2,NA,NA,NA,NA,NA,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R38",1,0.5,NA,8,NA,12,15,17,NA
"Ber klöpp","Hrúðurfléttur","R38",NA,NA,NA,2,8,30,NA,10,NA
"Amphidium lapponicum","Mosar","R39",0.5,NA,NA,2,NA,NA,NA,NA,NA
"Andreaea rupestris","Mosar","R39",0.5,NA,0.5,0.5,0.5,0.5,NA,0.1,NA
"Grimmia montana","Mosar","R39",1,NA,0.5,0.5,0.5,0.5,NA,0.5,NA
"Pannaria hookeri","Blað- og runnfléttur","R39",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Parmelia omphalodes","Blað- og runnfléttur","R39",45,62,80,75,75,75,73,75,NA
"Amandinea punctata","Hrúðurfléttur","R39",0.5,2,0.5,2,0.5,NA,NA,1,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R39",0.5,1,2,0.5,0.5,NA,0.1,NA,NA
"Athallia holocarpa","Hrúðurfléttur","R39",NA,NA,0.5,0.5,0.5,NA,NA,0.5,NA
"Candelariella vitellina","Hrúðurfléttur","R39",0.5,0.5,0.5,0.5,0.5,NA,0.01,0.01,NA
"Lecanora intricata","Hrúðurfléttur","R39",NA,NA,0.5,0.5,0.5,0.5,NA,2,NA
"Lecanora polytropa","Hrúðurfléttur","R39",0.5,0.5,1,NA,NA,0.5,0.5,0.1,NA
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R39",0.5,NA,NA,0.5,NA,NA,NA,NA,NA
"Lepra corallina","Hrúðurfléttur","R39",2,4,NA,NA,NA,NA,NA,NA,NA
"Myriolecis dispersa s.lat.","Hrúðurfléttur","R39",NA,NA,0.5,0.5,NA,NA,NA,NA,NA
"Ochrolechia parella","Hrúðurfléttur","R39",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Pertusaria aspergilla","Hrúðurfléttur","R39",0.5,0.5,2,1,NA,NA,NA,NA,NA
"Placopsis gelida","Hrúðurfléttur","R39",0.5,0.5,0.5,0.5,0.5,0.5,0.01,0.5,NA
"Tremolecia atrata","Hrúðurfléttur","R39",NA,NA,NA,NA,0.5,0.5,0.01,NA,NA
"Varicellaria lactea","Hrúðurfléttur","R39",4,2,NA,NA,NA,NA,NA,NA,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R39",2,0.5,NA,NA,2,3,1,3,NA
"Ber klöpp","Hrúðurfléttur","R39",NA,NA,NA,4,12,15,22,9,NA
"Andreaea rupestris","Mosar","R40",17,15,18,17,12,20,24,20,NA
"Grimmia montana","Mosar","R40",NA,2,1,1,1,2,1,1,NA
"Racomitrium fasciculare","Mosar","R40",0.5,1,0.5,NA,NA,NA,NA,2,NA
"Racomitrium heterostichum","Mosar","R40",NA,NA,1,NA,NA,NA,3,4,NA
"Racomitrium lanuginosum","Mosar","R40",5,7,1,2,3,3,2,7,NA
"Racomitrium sudeticum","Mosar","R40",0.5,NA,1,3,2,3,3,5,NA
"Ephebe lanata","Blað- og runnfléttur","R40",0.5,NA,0.5,0.5,0.5,0.5,NA,1,NA
"Stereocaulon vesuvianum","Blað- og runnfléttur","R40",15,4,7,14,12,12,12,10,NA
"Amygdalaria sp.","Hrúðurfléttur","R40",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R40",7,8.5,8,2,2,3,1,1,NA
"Bryodina rhypariza","Hrúðurfléttur","R40",NA,1,NA,NA,NA,NA,NA,NA,NA
"Candelariella vitellina","Hrúðurfléttur","R40",NA,0.5,NA,NA,NA,NA,0.01,0.01,NA
"Catillaria contristans","Hrúðurfléttur","R40",1,0.5,0.5,0.5,NA,NA,NA,NA,NA
"Immersaria athroocarpa","Hrúðurfléttur","R40",NA,NA,0.5,0.5,NA,0.5,0.5,1,NA
"Lecanora intricata","Hrúðurfléttur","R40",0.5,0.5,0.5,0.5,0.5,0.5,0.1,NA,NA
"Lecanora marginata cf.","Hrúðurfléttur","R40",1,5,4,5,NA,NA,NA,7,NA
"Lecanora polytropa","Hrúðurfléttur","R40",NA,0.5,0.5,NA,0.5,0.5,0.1,0.01,NA
"Lecidea lapicida","Hrúðurfléttur","R40",0.5,NA,0.5,0.5,1,NA,0.5,2,NA
"Lepra corallina","Hrúðurfléttur","R40",NA,0.5,1,NA,NA,NA,NA,1,NA
"Placopsis gelida","Hrúðurfléttur","R40",1,0.5,0.5,1,0.5,1,0.5,3,NA
"Porpidia melinodes","Hrúðurfléttur","R40",0.5,0.5,1,0.5,NA,NA,0.5,0.5,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R40",2,6,5,4,2,4,5,2,NA
"Tephromela atra","Hrúðurfléttur","R40",0.5,NA,NA,NA,NA,NA,0.1,NA,NA
"Tremolecia atrata","Hrúðurfléttur","R40",0.5,1,1,0.5,0.5,0.5,NA,NA,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R40",1,1,1,16,20,15,10,7,NA
"Ber klöpp","Hrúðurfléttur","R40",NA,NA,NA,3,5,6,2,4,NA
"Andreaea rupestris","Mosar","R41",7,5,9,7,2,4,3,4,NA
"Grimmia montana","Mosar","R41",0.5,3,0.5,NA,NA,NA,0.5,NA,NA
"Grimmia ramondii","Mosar","R41",NA,NA,10,NA,NA,NA,NA,NA,NA
"Racomitrium fasciculare","Mosar","R41",NA,NA,NA,12,8,10,10,17,NA
"Racomitrium heterostichum","Mosar","R41",25,20,25,20,22,22,21,30,NA
"Racomitrium lanuginosum","Mosar","R41",NA,NA,NA,NA,NA,1,1,1,NA
"Racomitrium sudeticum","Mosar","R41",7,NA,NA,0.5,NA,NA,NA,NA,NA
"Mosi 3","Mosar","R41",NA,NA,NA,1,1,0.5,0.15,NA,NA
"Polychidium muscicola","Blað- og runnfléttur","R41",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Scytinium lichenoides","Blað- og runnfléttur","R41",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Stereocaulon vesuvianum","Blað- og runnfléttur","R41",NA,0.5,0.5,0.5,0.5,0.5,0.5,1,NA
"Umbilicaria proboscidea","Blað- og runnfléttur","R41",NA,0.5,0.5,1,2,NA,0.1,NA,NA
"Umbilicaria torrefacta","Blað- og runnfléttur","R41",8,12,8,9,4,8,6,6,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R41",10,12,7,2,1,0.5,1,1,NA
"Calvitimela aglaea","Hrúðurfléttur","R41",NA,1,NA,NA,NA,0.5,0.5,1,NA
"Candelariella vitellina","Hrúðurfléttur","R41",NA,0.5,NA,0.5,0.5,0.5,0.01,0.01,NA
"Immersaria athroocarpa","Hrúðurfléttur","R41",0.5,0.5,2,NA,2,1,NA,0.5,NA
"Lecanora intricata","Hrúðurfléttur","R41",NA,NA,1,3,3,3,0.5,2,NA
"Lecanora marginata","Hrúðurfléttur","R41",0.5,0.5,1,NA,NA,NA,NA,NA,NA
"Lecanora polytropa","Hrúðurfléttur","R41",0.5,2,1,0.5,2,0.5,1,0.5,NA
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R41",0.5,0.5,NA,0.5,NA,NA,0.5,0.5,NA
"Lecidea sp.","Hrúðurfléttur","R41",NA,NA,NA,1,NA,NA,NA,NA,NA
"Pertusaria aspergilla","Hrúðurfléttur","R41",2,NA,5,4,1,NA,2,2,NA
"Porpidia melinodes","Hrúðurfléttur","R41",0.5,0.5,NA,NA,NA,NA,NA,NA,NA
"Protoparmelia badia","Hrúðurfléttur","R41",0.5,0.5,NA,NA,NA,NA,0.1,2,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R41",1,1,1,1,2,1,1,1,NA
"Tephromela atra","Hrúðurfléttur","R41",5,2,1,1,0.5,0.5,0.5,1,NA
"Tremolecia atrata","Hrúðurfléttur","R41",0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R41",4,5,NA,7,25,20,10,5,NA
"Ber klöpp","Hrúðurfléttur","R41",NA,NA,NA,5,3,3,8,7,NA
